OBJECTID,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,RPL_THEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,6,CALIFORNIA,CA,6037,Los Angeles,6037206200,0.9486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,6,CALIFORNIA,CA,6037,Los Angeles,6037231800,0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6,CALIFORNIA,CA,6037,Los Angeles,6037117408,0.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,6,CALIFORNIA,CA,6037,Los Angeles,6037199800,0.9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,6,CALIFORNIA,CA,6037,Los Angeles,6037201301,0.9507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,6,CALIFORNIA,CA,6037,Los Angeles,6037228220,0.9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,6,CALIFORNIA,CA,6037,Los Angeles,6037231720,0.9517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,6,CALIFORNIA,CA,6037,Los Angeles,6037221602,0.9519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,6,CALIFORNIA,CA,6037,Los Angeles,6037128303,0.9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,6,CALIFORNIA,CA,6037,Los Angeles,6037227010,0.9534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,6,CALIFORNIA,CA,6037,Los Angeles,6037106407,0.9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,6,CALIFORNIA,CA,6037,Los Angeles,6037128302,0.9537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6,CALIFORNIA,CA,6037,Los Angeles,6037117407,0.9539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,6,CALIFORNIA,CA,6037,Los Angeles,6037120107,0.9541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,6,CALIFORNIA,CA,6037,Los Angeles,6037228900,0.9542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,6,CALIFORNIA,CA,6037,Los Angeles,6037241120,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,6,CALIFORNIA,CA,6037,Los Angeles,6037602801,0.9552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,6,CALIFORNIA,CA,6037,Los Angeles,6037294421,0.9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,6,CALIFORNIA,CA,6037,Los Angeles,6037208902,0.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,6,CALIFORNIA,CA,6037,Los Angeles,6037232120,0.9574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,6,CALIFORNIA,CA,6037,Los Angeles,6037242300,0.9577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6,CALIFORNIA,CA,6037,Los Angeles,6037185320,0.9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,6,CALIFORNIA,CA,6037,Los Angeles,6037600201,0.9585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,6,CALIFORNIA,CA,6037,Los Angeles,6037204600,0.9599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,6,CALIFORNIA,CA,6037,Los Angeles,6037234902,0.9609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,6,CALIFORNIA,CA,6037,Los Angeles,6037104703,0.9614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,6,CALIFORNIA,CA,6037,Los Angeles,6037221304,0.9616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,6,CALIFORNIA,CA,6037,Los Angeles,6037221401,0.9619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,6,CALIFORNIA,CA,6037,Los Angeles,6037535606,0.9633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,6,CALIFORNIA,CA,6037,Los Angeles,6037120030,0.9636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,6,CALIFORNIA,CA,6037,Los Angeles,6037242100,0.9646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,6,CALIFORNIA,CA,6037,Los Angeles,6037221303,0.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,6,CALIFORNIA,CA,6037,Los Angeles,6037209520,0.9654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,6,CALIFORNIA,CA,6037,Los Angeles,6037540400,0.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,6,CALIFORNIA,CA,6037,Los Angeles,6037207103,0.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,6,CALIFORNIA,CA,6037,Los Angeles,6037128210,0.9664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,6,CALIFORNIA,CA,6037,Los Angeles,6037238310,0.9668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,6,CALIFORNIA,CA,6037,Los Angeles,6037231900,0.9674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,6,CALIFORNIA,CA,6037,Los Angeles,6037232110,0.9679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,6,CALIFORNIA,CA,6037,Los Angeles,6037242600,0.9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,6,CALIFORNIA,CA,6037,Los Angeles,6037209402,0.9689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,6,CALIFORNIA,CA,6037,Los Angeles,6037234901,0.9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6,CALIFORNIA,CA,6037,Los Angeles,6037119340,0.9695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6,CALIFORNIA,CA,6037,Los Angeles,6037119310,0.9698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,6,CALIFORNIA,CA,6037,Los Angeles,6037296220,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,6,CALIFORNIA,CA,6037,Los Angeles,6037127520,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6,CALIFORNIA,CA,6037,Los Angeles,6037195710,0.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,6,CALIFORNIA,CA,6037,Los Angeles,6037224310,0.9725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,6,CALIFORNIA,CA,6037,Los Angeles,6037120103,0.9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,6,CALIFORNIA,CA,6037,Los Angeles,6037228320,0.9728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,6,CALIFORNIA,CA,6037,Los Angeles,6037104320,0.9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,6,CALIFORNIA,CA,6037,Los Angeles,6037209510,0.9735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,6,CALIFORNIA,CA,6037,Los Angeles,6037237500,0.9738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,6,CALIFORNIA,CA,6037,Los Angeles,6037228600,0.9752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,6,CALIFORNIA,CA,6037,Los Angeles,6037206010,0.9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,6,CALIFORNIA,CA,6037,Los Angeles,6037600202,0.9758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,6,CALIFORNIA,CA,6037,Los Angeles,6037231220,0.9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,6,CALIFORNIA,CA,6037,Los Angeles,6037232700,0.9764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,6,CALIFORNIA,CA,6037,Los Angeles,6037206032,0.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,6,CALIFORNIA,CA,6037,Los Angeles,6037208903,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,6,CALIFORNIA,CA,6037,Los Angeles,6037210010,0.9793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,6,CALIFORNIA,CA,6037,Los Angeles,6037229300,0.9798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,6,CALIFORNIA,CA,6037,Los Angeles,6037208302,0.9806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,6,CALIFORNIA,CA,6037,Los Angeles,6037540600,0.9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,6,CALIFORNIA,CA,6037,Los Angeles,6037206050,0.9824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,CALIFORNIA,CA,6037,Los Angeles,6037191620,0.9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,6,CALIFORNIA,CA,6037,Los Angeles,6037104701,0.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,6,CALIFORNIA,CA,6037,Los Angeles,6037209103,0.9843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,6,CALIFORNIA,CA,6037,Los Angeles,6037120106,0.9861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,6,CALIFORNIA,CA,6037,Los Angeles,6037241202,0.9862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,6,CALIFORNIA,CA,6037,Los Angeles,6037224420,0.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,6,CALIFORNIA,CA,6037,Los Angeles,6037204420,0.9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,6,CALIFORNIA,CA,6037,Los Angeles,6037243100,0.9871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,6,CALIFORNIA,CA,6037,Los Angeles,6037199120,0.9882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,6,CALIFORNIA,CA,6037,Los Angeles,6037242200,0.9883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,6,CALIFORNIA,CA,6037,Los Angeles,6037224320,0.9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,6,CALIFORNIA,CA,6037,Los Angeles,6037208904,0.9895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,6,CALIFORNIA,CA,6037,Los Angeles,6037209104,0.9898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,6,CALIFORNIA,CA,6037,Los Angeles,6037228210,0.9908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,6,CALIFORNIA,CA,6037,Los Angeles,6037204300,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6,CALIFORNIA,CA,6037,Los Angeles,6037117520,0.9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,6,CALIFORNIA,CA,6037,Los Angeles,6037209810,0.9937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,6,CALIFORNIA,CA,6037,Los Angeles,6037209401,0.9954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,6,CALIFORNIA,CA,6037,Los Angeles,6037231710,0.9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,6,CALIFORNIA,CA,6037,Los Angeles,6037221500,0.9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,6,CALIFORNIA,CA,6037,Los Angeles,6037531301,0.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,6,CALIFORNIA,CA,6037,Los Angeles,6037224600,0.9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,6,CALIFORNIA,CA,6037,Los Angeles,6037231100,0.9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,6,CALIFORNIA,CA,6037,Los Angeles,6037209820,0.9984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,6,CALIFORNIA,CA,6037,Los Angeles,6037209403,0.9987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,6,CALIFORNIA,CA,6037,Los Angeles,6037221110,0.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,6,CALIFORNIA,CA,6037,Los Angeles,6037203300,0.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
